z0,z1,structure,branch,progress,theta,along,length,analytic_density,id,split
-13.666134802463535,4.108538283648782,0,1,0.5585238716638071,-4.795621121859036,,,,1117,reference
-13.661415908795664,4.305090629319909,0,1,0.5589743931178519,-4.789959145914187,,,,1118,reference
-13.694323361113012,4.2395658399293294,0,1,0.5594082883768173,-4.784508105572434,,,,1119,query
-13.71701700216341,4.243438327283973,0,1,0.5598382700007211,-4.779108151005267,,,,1120,reference
-13.76274798089746,4.127639954660813,0,1,0.5604162095147238,-4.771853061957117,,,,1121,reference
-13.77894226141921,4.295031653430074,0,1,0.5610996596008118,-4.763277900666296,,,,1122,reference
-13.798578352864302,4.348487741664547,0,1,0.5615697263906637,-4.757382822228823,,,,1123,query
-13.84118434402103,4.2246948468917225,0,1,0.5621100580268027,-4.750609361222191,,,,1124,reference
-13.84780333575295,4.369186805049817,0,1,0.5625025302135207,-4.745691307422658,,,,1125,reference
-13.879064820541506,4.265927006597968,0,1,0.562893143906017,-4.740798110530683,,,,1126,query
-13.914996892870118,4.263833512699157,0,1,0.5635581551546474,-4.732471144080771,,,,1127,reference
-13.934069479302178,4.378808068697677,0,1,0.564082985605393,-4.725902650370774,,,,1128,reference
-13.95620124201802,4.337325283598776,0,1,0.5644285657590693,-4.721579092660724,,,,1129,query
-13.983470413739745,4.336783697418414,0,1,0.5649281875729071,-4.715330471597243,,,,1130,reference
-14.019649134744212,4.238118493366997,0,1,0.5654813023472063,-4.708415797015813,,,,1131,reference
-14.032714982122256,4.359133003899842,0,1,0.5658561551491669,-4.70373140582457,,,,1132,query
-14.064022226513496,4.439539890598811,0,1,0.5665005293510945,-4.695682247961873,,,,1133,reference
-14.086420088459027,4.4288929091779385,0,1,0.5668948213318836,-4.690759054861106,,,,1134,reference
-14.130735883216815,4.149582466028443,0,1,0.5675130701841773,-4.68304267421065,,,,1135,reference
-14.141457190781022,4.3826486478890185,0,1,0.5678610331249138,-4.67870144222295,,,,1136,query
-14.172243740342108,4.388731093111996,0,1,0.5684251713755419,-4.671665780906284,,,,1137,reference
-14.194506258525818,4.2523776336762795,0,1,0.5687810211539259,-4.667229447767555,,,,1138,query
-14.229317450517375,4.294263832164444,0,1,0.5694448776348915,-4.658956651077962,,,,1139,reference
-14.260568497914846,4.330560911905971,0,1,0.5700299020653746,-4.65166992037206,,,,1140,reference
-14.286739369358159,4.464911948168514,0,1,0.5705092800323035,-4.645701629881914,,,,1141,reference
-14.302916972446369,4.255370736095103,0,1,0.5708197341222826,-4.641837686621911,,,,1142,query
-14.33478196632285,4.196494728346238,0,1,0.5714332084488966,-4.634205169303735,,,,1143,reference
-14.369094713404865,4.431903684374945,0,1,0.5719964312368705,-4.62720117878953,,,,1144,reference
-14.386914659141882,4.250709644223823,0,1,0.5724004140521416,-4.622179383804764,,,,1145,query
-14.415857750717404,4.398292577299149,0,1,0.5728586834129323,-4.616484745532551,,,,1146,query
-14.44437829097066,4.3215277290099126,0,1,0.5734299033960754,-4.609389476754111,,,,1147,reference
-14.465748505937215,4.10743886661257,0,1,0.5740038461261052,-4.602263668730845,,,,1148,reference
-14.499412063723863,4.285622711878789,0,1,0.574480492493227,-4.596348343954022,,,,1149,reference
-14.537928306995171,4.403789189519656,0,1,0.5750684236247304,-4.589055057681504,,,,1150,reference
-14.56515235930802,4.371985275543218,0,1,0.5755985945103017,-4.582481234698865,,,,1151,query
-14.572267899503025,4.273702808705729,0,1,0.5758505717519974,-4.579357836547025,,,,1152,reference
-14.589696005840153,4.208076692104636,0,1,0.5762649858377661,-4.574222313649034,,,,1153,query
-14.623068805032432,4.1518567397914,0,1,0.5769830819288084,-4.565327518077203,,,,1154,reference
-14.639107444429355,4.131887394480967,0,1,0.5773229644824028,-4.561119296385317,,,,1155,query
-14.701400573176738,4.403417162322299,0,1,0.5780208452231601,-4.552482136789573,,,,1156,reference
-14.714443249440313,4.235075542166779,0,1,0.5785655060725572,-4.545744609356345,,,,1157,reference
-14.734323995512256,4.274247822638495,0,1,0.5788593318461526,-4.542111160163848,,,,1158,query
-14.763891633928036,4.274578065547178,0,1,0.5794054112104856,-4.535360602793132,,,,1159,reference
-14.781906297498148,4.1218144032038975,0,1,0.580080232195365,-4.527022613060812,,,,1160,reference
-14.841659792808384,4.367282294860286,0,1,0.5806205864255751,-4.520349301189561,,,,1161,query
-14.841613348225904,4.270012557813779,0,1,0.5808494439500639,-4.517523801265356,,,,1162,reference
-14.859449065139357,4.227607214054987,0,1,0.5812842381439585,-4.512157199496572,,,,1163,reference
-14.896431271691503,4.302373008575548,0,1,0.5817724823306615,-4.506133079699717,,,,1164,query
-14.920863880924093,4.266645247869042,0,1,0.5823145377369269,-4.4994477518694245,,,,1165,reference
-14.92541318788724,4.097708069170105,0,1,0.5828830378214164,-4.492439359038163,,,,1166,reference
-14.957113228942069,4.111866393327426,0,1,0.5834419198199341,-4.4855526114629996,,,,1167,reference
-14.998403298850347,4.213422712947644,0,1,0.5838970950300492,-4.479946026569218,,,,1168,reference
-15.01914715826,4.175420599599215,0,1,0.5844027580701263,-4.473719927013285,,,,1169,query
-15.088538113288713,4.343187021652644,0,1,0.585113559150744,-4.464972218859144,,,,1170,reference
-15.065602785722485,4.149024709332165,0,1,0.5853560092023049,-4.461989549626145,,,,1171,query
-15.142909166660889,4.360125943260701,0,1,0.5860206338341193,-4.453816127820071,,,,1172,reference
-15.151255786629058,4.292577783428104,0,1,0.5864084942687736,-4.449048275098608,,,,1173,reference
-15.153336801816547,4.177212511219282,0,1,0.5868743993490354,-4.443322967455373,,,,1174,query
-15.203251393529321,4.253889274396839,0,1,0.5874860119236748,-4.435810308709476,,,,1175,reference
-15.234809854837891,4.2730040739043895,0,1,0.5879761711519086,-4.429792112409296,,,,1176,reference
-15.207725963551587,4.0465973159198105,0,1,0.5884118413821723,-4.424444879449523,,,,1177,query
-15.266145939140117,4.178410642508941,0,1,0.5889281720058229,-4.41811002238173,,,,1178,reference
-15.315939671869051,4.219291173441662,0,1,0.5896492802804769,-4.409267041657678,,,,1179,reference
-15.350095991069072,4.270937186830365,0,1,0.590030209363197,-4.404597709287012,,,,1180,reference
-15.304010326120034,4.008452411835387,0,1,0.5903900299288435,-4.400188398734258,,,,1181,query
-15.380440177139034,4.225285551636074,0,1,0.5907718250092215,-4.395511165710337,,,,1182,reference
-15.35860799769745,4.022738946722485,0,1,0.5913388187392922,-4.388567707804918,,,,1183,query
-15.378972774603945,3.9809040636415056,0,1,0.5919279107171928,-4.381356890563238,,,,1184,reference
-15.41673576400859,4.031577683850346,0,1,0.5923680081078349,-4.375972014926017,,,,1185,reference
-15.486196118831797,4.127961329511308,0,1,0.5931300531367578,-4.366652272757123,,,,1186,reference
-15.523473246309495,4.222287670348707,0,1,0.5933041460140926,-4.364523909461894,,,,1187,query
-15.531036418865376,4.113532650297647,0,1,0.5940062607298732,-4.355943170546023,,,,1188,reference
-15.578550313333208,4.207820149797968,0,1,0.594338912770561,-4.351879374439068,,,,1189,reference
-15.607809012062278,4.224074816081321,0,1,0.5947589004857504,-4.346750156231028,,,,1190,query
-15.575695588751175,3.969298106098953,0,1,0.5956221144737971,-4.33621316708351,,,,1191,reference
-15.654478565620714,4.149419750480913,0,1,0.5959812596381354,-4.331831271989403,,,,1192,query
-15.61994327529452,3.935944732659191,0,1,0.5966290905654826,-4.323930236243627,,,,1193,reference
-15.740525067775875,4.214122753775809,0,1,0.597087464307774,-4.318342243133726,,,,1194,reference
-15.670966970231522,3.9333091059974157,0,1,0.5975721681541071,-4.31243541940364,,,,1195,reference
-15.729893819226863,4.012150798212644,0,1,0.5981275462626732,-4.305670050072946,,,,1196,query
-15.689743707031072,3.874932075610028,0,1,0.5982893541226626,-4.303699525191694,,,,1197,reference
-15.726857660893893,3.86619764331567,0,1,0.5990230670784512,-4.294767329924567,,,,1198,query
-15.819019003178646,4.077175072157236,0,1,0.5992675693492,-4.291791892336307,,,,1199,reference
-15.845099549684916,4.037524993366108,0,1,0.5999754039532381,-4.28318115869223,,,,1200,reference
-15.79659227393999,3.8630541204963063,0,1,0.600304513870531,-4.279179171539676,,,,1201,reference
-15.894074295302808,4.0266791141286875,0,1,0.600890976949374,-4.272050277152804,,,,1202,query
-15.925944853525642,4.023604005155521,0,1,0.6014575700601205,-4.265165973568352,,,,1203,query
-15.975839199185502,4.085120244783314,0,1,0.6018783227266458,-4.260055623697249,,,,1204,reference
-15.92353629373621,3.8939959855994455,0,1,0.6023338176163359,-4.254525166963518,,,,1205,reference
-15.96244120301261,3.9146427371868486,0,1,0.6028594169055379,-4.2481459322901935,,,,1206,reference
-16.000690896038876,3.939051059953649,0,1,0.6033379139454267,-4.242340618617767,,,,1207,reference
-16.09687744610689,4.058709632174364,0,1,0.6040768927434884,-4.233379223095226,,,,1208,query
-16.069066763812067,3.9258334166912676,0,1,0.6046003779909834,-4.227034129353495,,,,1209,reference
-16.13245460676645,4.029021051699413,0,1,0.6048815388647665,-4.223627266363404,,,,1210,query
-16.144816088327673,3.9593752485079126,0,1,0.6056136633646672,-4.2147594558799915,,,,1211,reference
-16.191848325323576,4.019308599593289,0,1,0.605927753300845,-4.210956583475082,,,,1212,query
-16.14107063876603,3.822977850663866,0,1,0.6066302135439866,-4.202454783708602,,,,1213,reference
-16.20178047620014,3.894892788781782,0,1,0.6070670252058452,-4.197170397930436,,,,1214,reference
-16.219847382373473,3.883147754831377,0,1,0.607461561103333,-4.192398962071178,,,,1215,reference
-16.222237403192807,3.844564655194268,0,1,0.6078178142827988,-4.188091742058273,,,,1216,reference
-16.1665053536606,3.6634087013315435,0,1,0.6084135345576055,-4.180891896006296,,,,1217,query
-16.34299263098663,3.946215934435045,0,1,0.6089504229205228,-4.174405885935508,,,,1218,reference
-16.318873714062406,3.8262157372654357,0,1,0.6095677939780142,-4.166950858280708,,,,1219,query
-16.255373333588214,3.6743451206762603,0,1,0.6098399390247199,-4.163665697422048,,,,1220,reference
-16.317208388935743,3.7409276150068145,0,1,0.6102836884891684,-4.158310493889985,,,,1221,query
-16.406328922117964,3.8213158804480787,0,1,0.6110293038068398,-4.149316409325087,,,,1222,reference
-16.383945354477778,3.7510608890161152,0,1,0.6112908097871571,-4.14616316282915,,,,1223,reference
-16.418761868213867,3.7452721311437163,0,1,0.6119092076141505,-4.138708989663799,,,,1224,query
-16.434828198968574,3.735265332560674,0,1,0.612260474971017,-4.134476363964718,,,,1225,reference
-16.51423581636043,3.7923082326575623,0,1,0.6130075991036246,-4.12547756866369,,,,1226,reference
-16.42571531059655,3.5804532494965167,0,1,0.6135704134326302,-4.118702062870384,,,,1227,reference
-16.56880480170746,3.7794465736446177,0,1,0.6139818975739199,-4.113750185397305,,,,1228,query
-16.514006558947766,3.657602646289833,0,1,0.6142637549769013,-4.110359148187754,,,,1229,reference
-16.482575009690482,3.529400093146411,0,1,0.6150111698736793,-4.1013704603521095,,,,1230,reference
-16.47962091474055,3.484688439607839,0,1,0.6154146680572774,-4.096519946564939,,,,1231,reference
-16.674334820217766,3.7603233040787956,0,1,0.615790882731198,-4.09199873980114,,,,1232,query
-16.694935948545414,3.717767061987909,0,1,0.6165147200083967,-4.083303534931646,,,,1233,reference
-16.638152138991263,3.5950436769015877,0,1,0.6168488594578053,-4.079291230966007,,,,1234,reference
-16.6876106524157,3.602912632194654,0,1,0.6175405097244935,-4.070989182475756,,,,1235,query
-16.64151145473556,3.4832808719617914,0,1,0.6180512701512215,-4.064861166187444,,,,1236,reference
-16.78067434617166,3.6732181376800317,0,1,0.6182531799847022,-4.062439334121806,,,,1237,reference
-16.72358982487839,3.5308578442561447,0,1,0.6188386093830398,-4.055419402406083,,,,1238,query
-16.74862833265318,3.4941408837359287,0,1,0.619612554015657,-4.046143693872682,,,,1239,reference
-16.811236670157456,3.5495265895852754,0,1,0.6199825301754128,-4.041711436320136,,,,1240,query
-16.817490043698644,3.5050601975160856,0,1,0.6205485155349525,-4.034933391538371,,,,1241,reference
-16.899073479496437,3.5969673670351425,0,1,0.6207943616673393,-4.031990116668357,,,,1242,reference
-16.871605451212808,3.4853711081738097,0,1,0.6215748643061217,-4.022649503720709,,,,1243,reference
-16.941782503109625,3.5596380324202292,0,1,0.6218139579379137,-4.0197892555904025,,,,1244,query
-16.93444956237511,3.479958748213958,0,1,0.622566253523916,-4.010792960709467,,,,1245,reference
-16.89475472816673,3.4081143090775043,0,1,0.6227715271814573,-4.008339080139529,,,,1246,query
-16.92748633686034,3.406059140554864,0,1,0.6232820934201899,-4.00223730069222,,,,1247,reference
-17.024482439736403,3.468057365799165,0,1,0.6240075045363122,-3.9935718958630777,,,,1248,reference
-16.899382381311625,3.274837344092414,0,1,0.6243670598512605,-3.989278557277941,,,,1249,reference
-17.064595286254708,3.432442219593419,0,1,0.6249800273488499,-3.981961946140174,,,,1250,query
-17.110640565013558,3.455705343570301,0,1,0.6253710778946879,-3.9772959593340613,,,,1251,query
-17.117808788776447,3.426690830672504,0,1,0.6257988790657787,-3.9721930171643676,,,,1252,reference
-17.1615797762077,3.43424863842608,0,1,0.6263252608061944,-3.9659163970164553,,,,1253,reference
-17.01909647709163,3.2216664685286416,0,1,0.6267793380733605,-3.9605039081661193,,,,1254,reference
-17.071973197398258,3.2266334791360816,0,1,0.6274871852680415,-3.9520701729304912,,,,1255,query
-17.013817922574965,3.109747928439573,0,1,0.6280790924698275,-3.9450212091633214,,,,1256,reference
-17.132052204117755,3.2041487892534812,0,1,0.6286191396938016,-3.9385925305166185,,,,1257,reference
-17.073321612865417,3.1219185941488465,0,1,0.628795691811641,-3.9364914245902325,,,,1258,reference
-17.09237855723896,3.0815109652796955,0,1,0.6295812204572521,-3.927146347666048,,,,1259,query
-17.270309304598108,3.2686902611978046,0,1,0.6297546026378821,-3.9250844282920245,,,,1260,reference
-17.105483844557874,3.022170332744655,0,1,0.630532785519776,-3.915833259157009,,,,1261,query
-17.3003245315276,3.1998878207095296,0,1,0.6309989979928626,-3.9102933863581253,,,,1262,reference
-17.270822927669943,3.1218641698093617,0,1,0.6315719291395737,-3.9034880076556044,,,,1263,reference
-17.167133478557542,2.9699908027886317,0,1,0.6320963366107477,-3.89726151439017,,,,1264,reference
-17.273072158129814,3.0481137702782735,0,1,0.6325451110042735,-3.8919349467326523,,,,1265,query
-17.254796633103716,2.9840367328912056,0,1,0.6331321373395644,-3.884970095911405,,,,1266,query
-17.259968282425444,2.978398476978394,0,1,0.633277661645792,-3.8832439677048947,,,,1267,reference
-17.476087534644304,3.1505569912111775,0,1,0.6339252335691957,-3.875565063649026,,,,1268,reference
-17.406941493566134,3.025499793390166,0,1,0.6346292849224074,-3.8672205600998564,,,,1269,reference
-17.30388581221248,2.910687443262296,0,1,0.6347819642234513,-3.865411553516744,,,,1270,query
-17.33670851156541,2.89378796915803,0,1,0.6354530419321837,-3.8574627479728183,,,,1271,reference
-17.519459225321338,3.0467998667232785,0,1,0.6358010302877687,-3.8533424182731615,,,,1272,reference
-17.562880604707004,3.0364657717575465,0,1,0.6364808225611039,-3.8452964111886447,,,,1273,reference
-17.493816211658753,2.9482029548527504,0,1,0.636772021658638,-3.8418510063912485,,,,1274,query
-17.42244358501186,2.8228479622022173,0,1,0.6375598787814959,-3.8325329198113693,,,,1275,reference
-17.581604707905598,2.9367773578341385,0,1,0.638027703457162,-3.8270024296381235,,,,1276,reference
-17.52173381192425,2.8519432526105124,0,1,0.6384293274036792,-3.8222560488309214,,,,1277,query
-17.49744360094192,2.7940181415976735,0,1,0.6389250203054492,-3.8163998765582896,,,,1278,reference
-17.66183644526523,2.8937363569633634,0,1,0.6395871513862073,-3.8085806782494287,,,,1279,query
-17.54956259947183,2.7588516655052455,0,1,0.6400737491141012,-3.8028367761646478,,,,1280,reference
-17.542251635306854,2.7388789047662105,0,1,0.6402653024387894,-3.8005761971175076,,,,1281,reference
-17.480918577837,2.6265362051884056,0,1,0.6411182223709918,-3.790514444186594,,,,1282,query
-17.604265476948687,2.7090703262171165,0,1,0.6414542020700656,-3.786552656775863,,,,1283,reference
-17.64135500374089,2.700356330331552,0,1,0.6420278766946258,-3.7797902605562537,,,,1284,query
-17.715945304222515,2.7276477166854356,0,1,0.6425271027020768,-3.7739077401543253,,,,1285,reference
-17.594740751472788,2.586425180279124,0,1,0.6431214592338605,-3.76690704034713,,,,1286,reference
-17.66647471025472,2.6208252477289564,0,1,0.6434767872957745,-3.7627232030863746,,,,1287,query
-17.61474152916178,2.545162946974798,0,1,0.6439769510850505,-3.756835806533837,,,,1288,reference
-17.632171051741985,2.518999504565702,0,1,0.6445780841366567,-3.7497627201900214,,,,1289,reference
-17.77810794786223,2.6005612662987265,0,1,0.6450710332582994,-3.743964842835061,,,,1290,reference
-17.654347716626955,2.472425211786978,0,1,0.6455458289319052,-3.738382427364677,,,,1291,query
-17.82383446313672,2.587855750517237,0,1,0.6457732374973731,-3.7357093449806413,,,,1292,reference
-17.695468095980452,2.4399874758784867,0,1,0.6465209493067714,-3.726923424091569,,,,1293,query
-17.94149823601734,2.6030690848472164,0,1,0.646846666554734,-3.7230975905412795,,,,1294,reference
-17.798582268810396,2.4546857039195547,0,1,0.6474685854488241,-3.715795098845793,,,,1295,reference
-17.715391901188656,2.3671615599724056,0,1,0.6478750147690209,-3.711024620801144,,,,1296,reference
-17.828096469616092,2.4175292829074486,0,1,0.6483597448023791,-3.705336905743461,,,,1297,reference
-17.777892744252128,2.354013698353392,0,1,0.6487828855506663,-3.7003734830221173,,,,1298,query
-17.859555848022172,2.358432106351449,0,1,0.6496086525358713,-3.6906916077869476,,,,1299,query
-17.99001250869627,2.4343551597114095,0,1,0.6498374893674876,-3.6880095767898973,,,,1300,reference
-17.835549874490706,2.296123726442316,0,1,0.6503195862825285,-3.682360705404202,,,,1301,reference
-17.88988688883494,2.305565001686631,0,1,0.6507528985013882,-3.677285121419786,,,,1302,reference
-17.92046265046914,2.2735585690082223,0,1,0.6515744228137602,-3.6676665477629644,,,,1303,reference
-17.948682514317643,2.2677875788242785,0,1,0.6519573225322284,-3.6631854087503735,,,,1304,query
-18.036107329549157,2.3043155360376217,0,1,0.6522806450496592,-3.6594024653504715,,,,1305,reference
-18.013829412112287,2.2521445023317175,0,1,0.6528644277805082,-3.652574290985734,,,,1306,reference
-18.096873659540755,2.277273735805018,0,1,0.6532985189070007,-3.6474988166913453,,,,1307,query
-17.87103493122904,2.0942028485113435,0,1,0.6539414475141053,-3.6399844591142574,,,,1308,reference
-17.952099797094746,2.104628062818521,0,1,0.6545940437940478,-3.6323606254126806,,,,1309,reference
-18.13996484435745,2.1935210911936696,0,1,0.6550097772687083,-3.627505742123,,,,1310,query
-17.935852884963467,2.0543211240736343,0,1,0.6552551249295786,-3.624641276068657,,,,1311,reference
-17.995446918890927,2.0509231099510328,0,1,0.6558980914878844,-3.6171369259833166,,,,1312,query
-18.188057126375156,2.13071276999793,0,1,0.6564421474642931,-3.6107896804867723,,,,1313,reference
-18.05034885581061,2.025366270820858,0,1,0.6568438110032983,-3.6061052326901097,,,,1314,reference
-18.215653665185982,2.093583173225611,0,1,0.6572786421200203,-3.6010354675722462,,,,1315,query
-18.0928935512084,1.9766290139698464,0,1,0.6580408396676404,-3.592152652618525,,,,1316,reference
-18.28147548767384,2.0478516456025284,0,1,0.65858600673934,-3.5858020968326643,,,,1317,reference
-18.120223938058157,1.9474989865051824,0,1,0.65877023665052,-3.5836565885644305,,,,1318,query
-18.221799987213156,1.9641697646107699,0,1,0.6594028666172439,-3.5762912208029807,,,,1319,reference
-18.255176539706152,1.9527499695124029,0,1,0.6598776908943706,-3.5707652612983507,,,,1320,reference
-18.222485348308698,1.9127755912868392,0,1,0.6602457667904188,-3.5664829036102335,,,,1321,query
-18.34145375911082,1.9326589363482227,0,1,0.6609312981243336,-3.5585100928989815,,,,1322,reference
-18.346471047276328,1.89637673749525,0,1,0.6615565460989213,-3.551241743568182,,,,1323,reference
-18.29464782449186,1.843330140038418,0,1,0.6619939606349043,-3.5461588132162425,,,,1324,reference
-18.258180194048926,1.8083634262955097,0,1,0.6622704592776042,-3.5429465964010616,,,,1325,query
-18.36497888678956,1.8126250706292961,0,1,0.6630670776747903,-3.533695392574316,,,,1326,query
-18.39382508369273,1.8115617306029488,0,1,0.6633126777415268,-3.530844260667084,,,,1327,reference
-18.21277741944511,1.6975977402170728,0,1,0.6637650468210723,-3.525594067934968,,,,1328,reference
-18.24310567415637,1.676520900853519,0,1,0.6643700382536996,-3.5185751464995136,,,,1329,query
-18.35140882290681,1.6959160085685916,0,1,0.6648922065032852,-3.512519508780624,,,,1330,reference
-18.4581877864876,1.7156872377173242,0,1,0.6653735345444344,-3.5069394619283303,,,,1331,reference
-18.305055795369725,1.6056701768902795,0,1,0.6660658070902729,-3.498917228938517,,,,1332,reference
-18.455458427513147,1.659596740778862,0,1,0.6662787588441131,-3.496450270744941,,,,1333,query
-18.30757315297373,1.5630573696941472,0,1,0.6668176994523133,-3.490208508179725,,,,1334,reference
-18.224252318112782,1.4847968874565758,0,1,0.6675623627441899,-3.4815880283664002,,,,1335,reference
-18.31041064200012,1.510299920971074,0,1,0.6677532244521063,-3.479379269121244,,,,1336,query
-18.328642706601453,1.4840757245330825,0,1,0.6683424319119897,-3.472562484480611,,,,1337,reference
-18.445937170504152,1.5016062631613742,0,1,0.6688675138901076,-3.4664899552302852,,,,1338,query
-18.40298573663976,1.4603995261173734,0,1,0.6692777984679168,-3.4617465950132864,,,,1339,reference
-18.316926843712203,1.3991297254818371,0,1,0.6697521662006274,-3.4562640500143758,,,,1340,reference
-18.552043416904606,1.454061844533324,0,1,0.6703853982533802,-3.448948238522672,,,,1341,reference
-18.45677527399386,1.3867152800642348,0,1,0.6709150187641764,-3.4428319390514557,,,,1342,query
-18.55934620697232,1.404771951533756,0,1,0.6712665487186608,-3.438773553836317,,,,1343,reference
-18.353662304119073,1.2898881999698613,0,1,0.6719456454194345,-3.43093624301135,,,,1344,reference
-18.479286381539644,1.2991207919924546,0,1,0.6725833045409293,-3.423580517215971,,,,1345,query
-18.469893511114485,1.287245750024553,0,1,0.6727328009161417,-3.421856470448648,,,,1346,reference
-18.538894991926526,1.2835339802499957,0,1,0.6732200642461205,-3.4162384120975604,,,,1347,query
-18.360733887211573,1.1895372370877653,0,1,0.6737992196600251,-3.409563321037787,,,,1348,reference
-18.48910053554787,1.1904749238672692,0,1,0.6745548428395635,-3.4008583633811282,,,,1349,reference
-18.575894537673317,1.2096742695570581,0,1,0.6747202132020028,-3.398953864557865,,,,1350,reference
-18.58099764918903,1.1748603505167705,0,1,0.6753558399951316,-3.391635652639988,,,,1351,query
-18.55926814327893,1.1309731754791128,0,1,0.6760051732271369,-3.384162951177916,,,,1352,reference
-18.37361824016349,1.052575039714599,0,1,0.676381193561699,-3.3798371393952076,,,,1353,reference
-18.42812454832414,1.0468712659641761,0,1,0.6767908986057164,-3.3751250894168683,,,,1354,reference
-18.658731869659093,1.075946004093972,0,1,0.677497691188647,-3.3669993401073093,,,,1355,query
-18.66655486812407,1.065299611164824,0,1,0.6777230223516372,-3.3644096178381004,,,,1356,reference
-18.462645748942016,0.9773538159704426,0,1,0.6782467523022853,-3.358391961508463,,,,1357,reference
-18.623010908302096,0.9754436319348992,0,1,0.6790870819621673,-3.348741105040651,,,,1358,query
-18.425339360412238,0.8980608830879886,0,1,0.6795195804980737,-3.3437762017862958,,,,1359,reference
-18.706468215281756,0.9583672963288231,0,1,0.6797842981802491,-3.340738080702999,,,,1360,query
-18.537386597485682,0.8840256311009932,0,1,0.6803214377142284,-3.3345751158435326,,,,1361,reference
-18.607471442849583,0.8635458812063944,0,1,0.681015394299858,-3.3266162449682084,,,,1362,query
-18.625180083918718,0.8519928112426252,0,1,0.6813024153159484,-3.323325556351673,,,,1363,reference
-18.667107707555136,0.8378550663208666,0,1,0.6817388499098231,-3.3183230850573704,,,,1364,reference
-18.631361885056016,0.7898013705162475,0,1,0.6824498757782219,-3.3101764133744442,,,,1365,reference
-18.531344185708086,0.7502967319477555,0,1,0.6827502331796219,-3.30673622000563,,,,1366,query
-18.579080767450428,0.7248022213587935,0,1,0.6834180318451261,-3.2990900084393213,,,,1367,reference
-18.620276216532144,0.7142368031711479,0,1,0.6837762321984068,-3.2949900966504106,,,,1368,reference
-18.538210160284315,0.6578708862411778,0,1,0.6844941853710419,-3.28677552245938,,,,1369,reference
-18.792603057968947,0.6972503708920054,0,1,0.684732477956544,-3.284049949787421,,,,1370,query
-18.513885877911246,0.6094460358080992,0,1,0.685308222997082,-3.2774664490997703,,,,1371,query
-18.791835593237103,0.6358251493220942,0,1,0.6858168812720451,-3.271652217909631,,,,1372,reference
-18.556768497588255,0.5518884387322351,0,1,0.6865419677088885,-3.2633675803059883,,,,1373,reference
-18.613213469501236,0.5362690262883218,0,1,0.6870229065073132,-3.257874760597312,,,,1374,query
-18.579014920917448,0.5135753441928497,0,1,0.6873332995280308,-3.2543307041779506,,,,1375,reference
-18.802715247980974,0.5265692124864505,0,1,0.6877962559336555,-3.2490460733122535,,,,1376,reference
-18.76696635607172,0.4965257201379608,0,1,0.6882284615125729,-3.2441139619469523,,,,1377,reference
-18.499272670422634,0.42482216107743537,0,1,0.6887619507533236,-3.238028047494777,,,,1378,reference
-18.73267758821936,0.4181040098856833,0,1,0.6895528338708251,-3.229009898429802,,,,1379,query
-18.802395180322264,0.40915012131823963,0,1,0.6898993348116529,-3.225060398308771,,,,1380,query
-18.75783059154816,0.38372514911816913,0,1,0.6902445991752522,-3.221125914834808,,,,1381,reference
-18.621104289493896,0.32987940752100114,0,1,0.6908948637069394,-3.2137182775198476,,,,1382,reference
-18.571199028335574,0.2907502087058311,0,1,0.6915120871068484,-3.2066900494204624,,,,1383,query
-18.824307419144297,0.30786386747180616,0,1,0.6917746732494968,-3.2037009102678,,,,1384,reference
-18.65321675743011,0.2540313609404076,0,1,0.6923899793761012,-3.1966986732937235,,,,1385,reference
-18.799998920532683,0.23298252839354747,0,1,0.693078385729456,-3.188867995759831,,,,1386,reference
-18.74168381881559,0.21480077319124447,0,1,0.6932978624237168,-3.1863721951707142,,,,1387,reference
-18.706317888938553,0.184022105643283,0,1,0.6938000435199919,-3.180662982882402,,,,1388,query
-18.578493861967114,0.13128887698143119,0,1,0.6945657153437176,-3.1719619054323704,,,,1389,query
-18.822053255198192,0.1319941893351899,0,1,0.6949506278948661,-3.1675894615427946,,,,1390,reference
-18.65384038803556,0.09161214030970694,0,1,0.6954397097022195,-3.1620353317507024,,,,1391,reference
-18.73707775773859,0.08360935922616586,0,1,0.6957108984057602,-3.1589564352388293,,,,1392,reference
-18.693622161905786,0.03593864193478571,0,1,0.6965394453314235,-3.149553137631149,,,,1393,reference
-18.697931964077412,0.01486861448485136,0,1,0.6969386866571101,-3.145023957907455,,,,1394,query
-18.796650642738406,-0.00918684141935627,0,2,0.6974928737136086,-3.138739012018338,,,,1395,query
-18.668243591246913,-0.048545375770434177,0,2,0.6980976617837555,-3.1318828723098946,,,,1396,reference
-18.67311924611625,-0.05936329344961924,0,2,0.6983058672481143,-3.1295232076747275,,,,1397,reference
-18.852154236300763,-0.07492368709005907,0,2,0.6987413129038695,-3.124589214710321,,,,1398,reference
-18.736460842294807,-0.11554514223135179,0,2,0.6994055932736702,-3.1170650867423144,,,,1399,query
-18.55591095476365,-0.1570721431987361,0,2,0.7000875528128676,-3.109344187747206,,,,1400,reference
-18.65482745894253,-0.1610946409424587,0,2,0.7002141142662907,-3.107911691869977,,,,1401,query
-18.846252276321287,-0.19135019932322125,0,2,0.7008530462630133,-3.100681737395084,,,,1402,reference
-18.885158784256184,-0.21038312684280844,0,2,0.7012092877180528,-3.096651959200625,,,,1403,reference
-18.627542128341187,-0.24229130747200647,0,2,0.7017476340384492,-3.0905640405263033,,,,1404,query
