reference_index,celltype,tech,x,y
2847,delta,inDrop1,16.240602,17.645004
2848,delta,inDrop1,16.074402,17.688429
2849,acinar,inDrop1,5.8958015,1.1055831
2850,beta,inDrop1,6.95719,14.682665
2851,activated_stellate,inDrop1,-1.1984907,5.6104674
2852,delta,inDrop1,16.293528,17.447874
2853,delta,inDrop1,16.362137,17.85995
2854,delta,inDrop1,16.071613,17.765581
2855,delta,inDrop1,17.047903,17.802206
2856,beta,inDrop1,6.955986,14.946956
2857,delta,inDrop1,16.299805,17.722744
2858,acinar,inDrop1,5.894213,0.65578306
2859,activated_stellate,inDrop1,-1.3201939,5.6767397
2860,activated_stellate,inDrop1,-1.1171789,5.5307713
2861,delta,inDrop1,16.525705,18.121382
2862,beta,inDrop1,6.7279396,15.070002
2863,acinar,inDrop1,6.0207806,0.6257395
2864,delta,inDrop1,16.14666,17.834501
2865,beta,inDrop1,5.9045563,15.293519
2866,delta,inDrop1,16.497406,17.59414
2867,ductal,inDrop1,6.9014087,0.4999474
2868,acinar,inDrop1,6.1821394,0.6265445
2869,acinar,inDrop1,6.174186,0.29229617
2870,delta,inDrop1,16.864332,17.38457
2871,beta,inDrop1,6.842138,15.203154
2872,beta,inDrop1,3.6421304,14.840952
2873,beta,inDrop1,5.4038553,15.950358
2874,delta,inDrop1,16.385296,17.625383
2875,beta,inDrop1,6.629046,13.96716
2876,beta,inDrop1,6.858907,15.075286
2877,beta,inDrop1,7.0556655,15.417169
2878,delta,inDrop1,16.58823,17.46414
2879,delta,inDrop1,16.287764,17.615753
2880,delta,inDrop1,16.767942,17.955675
2881,acinar,inDrop1,6.340196,0.27796897
2882,ductal,inDrop1,11.44312,-0.649965
2883,delta,inDrop1,16.719988,17.545877
2884,activated_stellate,inDrop1,-1.2316631,5.612053
2885,beta,inDrop1,6.8637857,15.220505
2886,activated_stellate,inDrop1,16.485008,17.15429
2887,alpha,inDrop1,16.264256,7.5769253
2888,delta,inDrop1,16.870018,17.510124
2889,beta,inDrop1,4.4859166,14.991713
2890,beta,inDrop1,5.7209935,14.91442
2891,beta,inDrop1,6.9977374,15.226422
2892,acinar,inDrop1,5.8127675,0.6775216
2893,delta,inDrop1,16.633469,17.49464
2894,ductal,inDrop1,11.806957,-0.7253594
2895,macrophage,inDrop1,8.406517,-5.8536296
2896,delta,inDrop1,16.767925,18.02848
2897,beta,inDrop1,3.4259648,14.953887
2898,beta,inDrop1,6.283453,14.754978
2899,delta,inDrop1,16.261665,17.690683
2900,delta,inDrop1,16.26058,17.836872
2901,beta,inDrop1,5.2071085,14.438037
2902,delta,inDrop1,16.992025,17.65184
2903,beta,inDrop1,6.5012364,14.996037
2904,delta,inDrop1,17.083979,17.407652
2905,acinar,inDrop1,5.8675046,0.46813148
2906,delta,inDrop1,16.325855,17.209196
2907,beta,inDrop1,5.7407207,15.232989
2908,acinar,inDrop1,6.3492594,0.47438252
2909,beta,inDrop1,6.3876133,15.035583
2910,beta,inDrop1,6.2757244,15.25962
2911,ductal,inDrop1,13.006098,-0.18657243
2912,delta,inDrop1,16.557884,17.74594
2913,delta,inDrop1,16.823206,17.521824
2914,beta,inDrop1,5.6126895,14.620356
2915,delta,inDrop1,16.346622,17.837793
2916,delta,inDrop1,16.712317,17.598011
2917,beta,inDrop1,5.6241097,14.7071
2918,alpha,inDrop1,16.316889,7.79577
2919,beta,inDrop1,6.8579173,14.928185
2920,acinar,inDrop1,6.0249043,0.42951897
2921,alpha,inDrop1,14.221645,9.166025
2922,alpha,inDrop1,16.388395,7.549309
2923,beta,inDrop1,5.878692,15.411672
2924,beta,inDrop1,6.6687064,14.818102
2925,beta,inDrop1,6.3045263,15.001075
2926,beta,inDrop1,6.9756527,15.45593
2927,beta,inDrop1,6.5359793,14.940533
2928,beta,inDrop1,7.1137357,14.675992
2929,beta,inDrop1,5.0521708,13.972824
2930,beta,inDrop1,7.089592,15.203807
2931,delta,inDrop1,16.586662,17.559063
2932,beta,inDrop1,6.953317,14.90854
2933,beta,inDrop1,5.728702,14.516142
2934,delta,inDrop1,16.344736,17.677065
2935,beta,inDrop1,5.1640368,14.369959
2936,beta,inDrop1,5.073214,14.737166
2937,beta,inDrop1,5.707252,14.554743
2938,alpha,inDrop1,16.232975,7.903643
2939,delta,inDrop1,16.038277,17.645378
2940,alpha,inDrop1,15.505274,6.623217
2941,beta,inDrop1,4.951954,15.094911
2942,delta,inDrop1,16.82016,17.45272
2943,beta,inDrop1,6.5687957,14.4518585
2944,activated_stellate,inDrop1,-1.1924682,5.4988976
2945,beta,inDrop1,6.571868,15.428917
2946,beta,inDrop1,3.3774738,14.95355
2947,delta,inDrop1,16.700596,17.649149
2948,delta,inDrop1,17.024906,17.814896
2949,ductal,inDrop1,12.996188,-0.18654804
2950,acinar,inDrop1,6.4328027,0.25893542
2951,acinar,inDrop1,5.7612267,0.5811687
2952,delta,inDrop1,17.178158,17.838387
2953,ductal,inDrop1,11.266523,-0.29567572
2954,delta,inDrop1,16.593073,17.86892
2955,beta,inDrop1,5.3569713,15.057976
2956,ductal,inDrop1,11.206084,0.24241978
2957,beta,inDrop1,4.538021,15.18371
2958,beta,inDrop1,6.3956027,14.900974
2959,beta,inDrop1,6.9918184,15.431018
2960,beta,inDrop1,6.801333,15.178919
2961,alpha,inDrop1,16.067583,8.102513
2962,beta,inDrop1,6.152819,15.179751
2963,beta,inDrop1,4.8525405,15.035359
2964,beta,inDrop1,3.5158455,15.033126
2965,beta,inDrop1,6.966843,15.288195
2966,beta,inDrop1,5.794566,15.397005
2967,alpha,inDrop1,16.339975,7.7451973
2968,acinar,inDrop1,5.8561645,0.71157163
2969,beta,inDrop1,7.027141,15.534354
2970,beta,inDrop1,5.452515,14.595719
2971,beta,inDrop1,6.569537,14.703152
2972,beta,inDrop1,6.289157,15.094277
2973,delta,inDrop1,16.902128,17.209276
2974,beta,inDrop1,6.9811954,15.151139
2975,beta,inDrop1,6.9518747,15.235504
2976,beta,inDrop1,6.9311905,14.809752
2977,activated_stellate,inDrop1,-1.034005,5.8122725
2978,beta,inDrop1,6.7220373,15.100717
2979,delta,inDrop1,17.018614,17.271477
2980,beta,inDrop1,5.5691805,14.50449
2981,acinar,inDrop1,6.2218766,0.8667175
2982,beta,inDrop1,5.894597,15.711377
2983,beta,inDrop1,7.0100617,15.04999
2984,activated_stellate,inDrop1,-1.1913244,5.6531286
2985,alpha,inDrop1,14.667886,9.02334
2986,beta,inDrop1,6.0253334,15.622085
2987,beta,inDrop1,6.469639,14.71469
2988,quiescent_stellate,inDrop1,11.440707,0.31405994
2989,activated_stellate,inDrop1,-1.296371,5.6669297
2990,acinar,inDrop1,6.5191674,0.6418341
2991,beta,inDrop1,6.4210744,15.467016
2992,alpha,inDrop1,16.269434,7.5175815
2993,delta,inDrop1,15.999597,17.746185
2994,acinar,inDrop1,5.545135,1.2756187
2995,beta,inDrop1,6.6973686,15.144748
2996,beta,inDrop1,5.169528,15.070537
2997,beta,inDrop1,7.0873404,15.465759
2998,beta,inDrop1,6.8120456,15.387746
2999,ductal,inDrop1,11.009234,0.41054502
3000,beta,inDrop1,5.5511494,15.29403
3001,acinar,inDrop1,5.8094635,0.51200324
3002,beta,inDrop1,6.886305,15.192068
3003,beta,inDrop1,3.3381562,14.920688
3004,beta,inDrop1,3.7795517,15.378758
3005,beta,inDrop1,6.7423463,15.127152
3006,beta,inDrop1,7.139374,14.037418
3007,beta,inDrop1,6.64121,15.029615
3008,alpha,inDrop1,14.6725025,9.2717495
3009,acinar,inDrop1,5.857646,0.7775731
3010,beta,inDrop1,6.622267,15.247545
3011,beta,inDrop1,3.3816028,14.947145
3012,alpha,inDrop1,15.852667,7.8928475
3013,beta,inDrop1,5.3066306,15.181472
3014,beta,inDrop1,5.0163836,15.020182
3015,gamma,inDrop1,10.751718,19.796083
3016,delta,inDrop1,16.788296,17.302307
3017,macrophage,inDrop1,8.444078,-5.8285594
3018,alpha,inDrop1,16.123035,7.5051785
3019,delta,inDrop1,16.027369,17.765972
3020,beta,inDrop1,6.1901636,15.263544
3021,ductal,inDrop1,11.109811,-0.034348365
3022,ductal,inDrop1,11.508549,-0.5720511
3023,alpha,inDrop1,16.101505,7.864039
3024,beta,inDrop1,6.565716,15.291318
3025,beta,inDrop1,3.487682,14.891499
3026,acinar,inDrop1,6.1863365,0.7899507
3027,endothelial,inDrop1,-2.38207,9.791361
3028,alpha,inDrop1,13.473646,8.397559
3029,gamma,inDrop1,10.850027,19.651402
3030,beta,inDrop1,6.9262094,15.457784
3031,quiescent_stellate,inDrop1,16.305864,17.516539
3032,beta,inDrop1,7.1038284,14.603045
3033,delta,inDrop1,16.407654,17.659666
3034,beta,inDrop1,6.1554375,14.588501
3035,ductal,inDrop1,11.01302,0.50431395
3036,beta,inDrop1,6.9971404,14.626443
3037,alpha,inDrop1,15.996205,7.4655657
3038,beta,inDrop1,5.0412755,15.283366
3039,delta,inDrop1,16.175396,17.650059
3040,beta,inDrop1,3.4004114,14.930642
3041,alpha,inDrop1,14.648338,9.200373
3042,quiescent_stellate,inDrop1,0.6680834,5.5656033
3043,ductal,inDrop1,11.246113,0.08644082
3044,delta,inDrop1,16.803606,17.217747
3045,beta,inDrop1,7.0530796,14.484545
3046,beta,inDrop1,6.594278,14.6242485
3047,delta,inDrop1,16.328306,17.891352
3048,alpha,inDrop1,14.624384,6.508627
3049,beta,inDrop1,6.33184,14.799306
3050,beta,inDrop1,6.8361654,14.858294
3051,delta,inDrop1,17.080507,17.473625
3052,beta,inDrop1,6.4572306,14.880075
3053,beta,inDrop1,5.284455,15.15786
3054,delta,inDrop1,16.186974,17.50423
3055,ductal,inDrop1,11.060312,0.23893128
3056,ductal,inDrop1,11.803296,-0.6333983
3057,beta,inDrop1,6.2569175,15.087749
3058,beta,inDrop1,6.668879,14.981852
3059,beta,inDrop1,6.184679,15.019066
3060,beta,inDrop1,6.9516683,14.992449
3061,endothelial,inDrop1,-2.7096179,9.676004
3062,beta,inDrop1,6.327704,15.155093
3063,beta,inDrop1,6.69628,15.530439
3064,alpha,inDrop1,16.193192,7.9704814
3065,beta,inDrop1,5.254674,15.063986
3066,beta,inDrop1,6.2726383,14.837526
3067,alpha,inDrop1,15.857995,8.255116
3068,beta,inDrop1,7.024882,15.359404
3069,acinar,inDrop1,5.8831763,0.36101222
3070,delta,inDrop1,17.015087,17.940552
3071,beta,inDrop1,6.9167533,15.330269
3072,beta,inDrop1,7.0294337,14.7545
3073,ductal,inDrop1,10.998413,0.57269317
3074,ductal,inDrop1,11.422083,0.97892237
3075,beta,inDrop1,6.896346,15.386734
3076,alpha,inDrop1,15.33966,8.424767
3077,beta,inDrop1,6.411383,14.843186
3078,beta,inDrop1,5.092519,14.706244
3079,ductal,inDrop1,11.473439,-0.59595716
3080,alpha,inDrop1,16.00314,8.160243
3081,activated_stellate,inDrop1,-1.2294915,5.507037
3082,beta,inDrop1,6.970497,14.803186
3083,alpha,inDrop1,14.560911,9.089045
3084,ductal,inDrop1,11.025919,-0.03387695
3085,delta,inDrop1,16.934668,17.526943
3086,alpha,inDrop1,16.14381,7.567686
3087,gamma,inDrop1,10.951573,19.847765
3088,beta,inDrop1,7.0821614,14.502534
3089,activated_stellate,inDrop1,-0.9624198,6.1733184
3090,ductal,inDrop1,12.896869,-0.21143419
3091,beta,inDrop1,14.906274,9.31576
3092,beta,inDrop1,7.107693,14.569872
3093,activated_stellate,inDrop1,-1.2024894,5.5895505
3094,beta,inDrop1,6.2312274,14.603098
3095,delta,inDrop1,16.868565,17.251135
3096,activated_stellate,inDrop1,-0.93653965,5.9485908
3097,beta,inDrop1,6.3502417,14.824679
3098,gamma,inDrop1,10.939847,19.832005
3099,beta,inDrop1,6.2847896,15.0377035
3100,beta,inDrop1,6.287885,15.438756
3101,beta,inDrop1,6.4791255,14.895379
3102,delta,inDrop1,16.974224,17.394247
3103,beta,inDrop1,5.590902,14.520848
3104,beta,inDrop1,7.1132107,15.593164
3105,alpha,inDrop1,14.718184,6.595462
3106,beta,inDrop1,4.928109,15.20115
3107,alpha,inDrop1,16.25957,7.9044366
3108,epsilon,inDrop1,16.529442,17.832691
3109,activated_stellate,inDrop1,-0.94441,5.9814134
3110,beta,inDrop1,7.257439,13.939248
3111,alpha,inDrop1,15.594358,7.8154263
3112,ductal,inDrop1,12.660586,-0.30028135
3113,alpha,inDrop1,15.521281,6.4698453
3114,beta,inDrop1,6.3638806,15.393547
3115,beta,inDrop1,6.7429996,15.256918
3116,delta,inDrop1,16.822618,17.57998
3117,ductal,inDrop1,11.050975,0.48748934
3118,beta,inDrop1,6.6393523,15.001783
3119,alpha,inDrop1,16.07648,8.140047
3120,delta,inDrop1,16.946352,17.933603
3121,beta,inDrop1,6.9841294,14.834724
3122,beta,inDrop1,4.0201406,15.794755
3123,beta,inDrop1,6.7182264,15.4228115
3124,beta,inDrop1,5.1784787,15.070914
3125,beta,inDrop1,5.2089453,15.731642
3126,activated_stellate,inDrop1,-1.1965617,5.4820695
3127,alpha,inDrop1,16.216946,7.5800123
3128,beta,inDrop1,4.4056964,15.20704
3129,ductal,inDrop1,11.15242,0.5663947
3130,delta,inDrop1,15.972768,17.815105
3131,alpha,inDrop1,15.820254,7.634365
3132,alpha,inDrop1,14.915495,8.958571
3133,beta,inDrop1,3.5380194,14.972199
3134,beta,inDrop1,6.263068,14.819576
3135,beta,inDrop1,5.3994875,14.703826
3136,delta,inDrop1,16.285757,17.325565
3137,alpha,inDrop1,14.418901,8.950718
3138,beta,inDrop1,3.7238789,15.366718
3139,beta,inDrop1,6.432182,14.835568
3140,beta,inDrop1,5.1580596,14.89605
3141,beta,inDrop1,5.9414716,15.074962
3142,beta,inDrop1,6.3617797,15.84707
3143,delta,inDrop1,16.824207,17.375896
3144,beta,inDrop1,7.0048623,15.288782
3145,beta,inDrop1,6.8821692,14.19344
3146,beta,inDrop1,6.72898,15.256806
3147,alpha,inDrop1,16.408867,7.9783335
3148,beta,inDrop1,6.4623275,15.649382
3149,gamma,inDrop1,10.877454,19.532825
3150,beta,inDrop1,5.2572103,15.881519
3151,activated_stellate,inDrop1,-1.2635903,5.60838
3152,beta,inDrop1,5.1350117,14.7880125
3153,alpha,inDrop1,15.4181595,6.9485316
3154,alpha,inDrop1,15.965552,7.544414
3155,beta,inDrop1,6.6603093,13.914393
3156,beta,inDrop1,7.278274,13.893758
3157,delta,inDrop1,15.993826,17.762548
3158,beta,inDrop1,6.9261823,15.27336
3159,beta,inDrop1,4.828818,15.205951
3160,beta,inDrop1,6.707775,15.292416
3161,beta,inDrop1,6.209028,15.581211
3162,beta,inDrop1,5.6926003,14.210893
3163,beta,inDrop1,6.5415907,15.26169
3164,quiescent_stellate,inDrop1,0.13424832,5.4720607
3165,ductal,inDrop1,11.210785,0.5521544
3166,ductal,inDrop1,12.653844,-0.19302286
3167,delta,inDrop1,17.101036,17.872505
3168,alpha,inDrop1,14.905417,9.139168
3169,beta,inDrop1,6.5417113,14.069113
3170,beta,inDrop1,3.3869555,14.914003
3171,beta,inDrop1,6.874238,15.287506
3172,beta,inDrop1,6.7307425,14.888892
3173,beta,inDrop1,7.0938625,14.499336
3174,beta,inDrop1,5.920564,14.811275
3175,gamma,inDrop1,10.741006,19.443134
3176,beta,inDrop1,6.532572,14.8298855
3177,beta,inDrop1,4.5869136,14.90696
3178,gamma,inDrop1,10.958962,19.712204
3179,alpha,inDrop1,15.622419,7.805517
3180,beta,inDrop1,6.337573,14.741964
3181,alpha,inDrop1,14.958844,8.891088
3182,alpha,inDrop1,14.600963,7.232291
3183,beta,inDrop1,6.8153872,14.664136
3184,delta,inDrop1,16.945286,17.82795
3185,beta,inDrop1,6.835896,14.782684
3186,beta,inDrop1,6.1692576,14.60383
3187,beta,inDrop1,3.6255088,15.2978525
3188,beta,inDrop1,6.7388124,14.2968
3189,endothelial,inDrop1,-2.6931949,9.565192
3190,beta,inDrop1,6.0750756,15.353105
3191,quiescent_stellate,inDrop1,0.053484373,5.426032
3192,beta,inDrop1,6.806312,14.761054
3193,beta,inDrop1,6.9065957,15.000563
3194,alpha,inDrop1,15.222755,7.4169664
3195,ductal,inDrop1,11.103524,0.33845794
3196,beta,inDrop1,7.329537,13.8860855
3197,beta,inDrop1,6.484527,15.684663
3198,gamma,inDrop1,10.979328,19.887402
3199,alpha,inDrop1,14.823947,9.128999
3200,gamma,inDrop1,10.861442,19.92841
3201,beta,inDrop1,6.605528,15.368843
3202,beta,inDrop1,7.0854363,14.549478
3203,alpha,inDrop1,14.666692,6.781572
3204,alpha,inDrop1,16.236753,6.082998
3205,ductal,inDrop1,11.596689,-0.33067966
3206,beta,inDrop1,5.861734,14.636666
3207,alpha,inDrop1,14.445483,6.8952565
3208,beta,inDrop1,4.831118,14.976234
3209,delta,inDrop1,16.239084,17.520271
3210,ductal,inDrop1,10.9951935,0.34970975
3211,beta,inDrop1,5.5911036,15.101545
3212,beta,inDrop1,6.2019634,14.94193
3213,beta,inDrop1,5.6646943,14.863922
3214,beta,inDrop1,5.8903756,14.850318
3215,beta,inDrop1,6.0916557,15.659194
3216,beta,inDrop1,7.0822453,14.997467
3217,ductal,inDrop1,12.667415,-0.21375126
3218,beta,inDrop1,5.633659,15.128008
3219,alpha,inDrop1,15.091527,8.846472
3220,beta,inDrop1,5.20539,14.9872265
3221,beta,inDrop1,5.8397617,14.725033
3222,alpha,inDrop1,15.745861,7.6468472
3223,acinar,inDrop1,5.5380116,0.7888119
3224,acinar,inDrop1,6.08981,0.44023293
3225,beta,inDrop1,4.7835383,14.203326
3226,beta,inDrop1,5.492869,15.187798
3227,beta,inDrop1,3.4238713,14.9046335
3228,alpha,inDrop1,16.122751,7.544897
3229,alpha,inDrop1,16.062794,8.056843
3230,alpha,inDrop1,14.966694,9.122258
3231,alpha,inDrop1,15.635189,6.9104986
3232,beta,inDrop1,5.6738057,14.9544525
3233,alpha,inDrop1,15.102405,8.869671
3234,beta,inDrop1,5.126414,14.764257
3235,alpha,inDrop1,15.407071,6.477825
3236,beta,inDrop1,6.7608323,15.476488
3237,beta,inDrop1,3.7320235,15.067656
3238,beta,inDrop1,6.1727796,14.996495
3239,alpha,inDrop1,15.168684,8.857688
3240,delta,inDrop1,16.99767,17.391376
3241,alpha,inDrop1,14.852441,9.129443
3242,beta,inDrop1,6.5066237,15.486938
3243,beta,inDrop1,6.7345386,14.8753805
3244,beta,inDrop1,4.8243475,14.644712
3245,alpha,inDrop1,14.580651,6.8349276
3246,gamma,inDrop1,10.984174,19.61038
3247,acinar,inDrop1,6.0962343,0.2934197
3248,beta,inDrop1,5.8722944,14.609055
3249,ductal,inDrop1,12.869477,-0.11288977
3250,delta,inDrop1,16.884014,17.920462
3251,beta,inDrop1,5.0777736,14.873993
3252,ductal,inDrop1,10.99204,0.54662013
3253,gamma,inDrop1,10.885295,19.625956
3254,beta,inDrop1,6.856203,14.311811
3255,quiescent_stellate,inDrop1,0.105662934,5.4800606
3256,ductal,inDrop1,11.173751,-0.56011564
3257,delta,inDrop1,16.826784,17.31469
3258,gamma,inDrop1,10.972483,19.761627
3259,beta,inDrop1,6.964578,14.920019
3260,beta,inDrop1,6.9131174,14.412811
3261,beta,inDrop1,6.8488765,14.975772
3262,gamma,inDrop1,14.492416,7.304696
3263,ductal,inDrop1,11.008767,0.39168298
3264,alpha,inDrop1,15.401161,8.101878
3265,acinar,inDrop1,5.4559608,1.3511095
3266,ductal,inDrop1,11.055918,0.28432968
3267,endothelial,inDrop1,-2.622919,9.89512
3268,alpha,inDrop1,15.3379755,8.732217
3269,endothelial,inDrop1,-2.7514298,9.582499
3270,beta,inDrop1,4.890705,15.185857
3271,beta,inDrop1,6.139815,15.325866
3272,beta,inDrop1,4.5003695,14.988916
3273,beta,inDrop1,6.5347695,14.878521
3274,alpha,inDrop1,14.7843895,9.307273
3275,beta,inDrop1,4.02837,15.468387
3276,ductal,inDrop1,11.10487,-0.30245778
3277,ductal,inDrop1,12.908646,-0.14028934
3278,beta,inDrop1,6.4612665,14.747868
3279,beta,inDrop1,6.9006376,15.59058
3280,gamma,inDrop1,10.557209,19.646326
3281,beta,inDrop1,5.6425853,15.426457
3282,quiescent_stellate,inDrop1,0.45196265,5.152913
3283,ductal,inDrop1,11.501064,0.5259173
3284,beta,inDrop1,4.6585207,15.037685
3285,acinar,inDrop1,5.54446,1.1718919
3286,ductal,inDrop1,11.167471,0.39534694
3287,endothelial,inDrop1,-2.7060397,9.797445
3288,acinar,inDrop1,5.981465,0.65585655
3289,gamma,inDrop1,10.645729,19.564459
3290,beta,inDrop1,3.808075,15.353612
3291,beta,inDrop1,6.7546673,14.44103
3292,quiescent_stellate,inDrop1,0.06522501,5.579622
3293,beta,inDrop1,6.85668,15.231942
3294,beta,inDrop1,6.6514435,14.790919
3295,epsilon,inDrop1,15.386941,13.587742
3296,beta,inDrop1,5.767025,15.163675
3297,alpha,inDrop1,14.609182,9.1940975
3298,alpha,inDrop1,14.916536,8.661661
3299,delta,inDrop1,16.38962,17.2393
3300,beta,inDrop1,5.029802,15.185978
3301,epsilon,inDrop1,15.352162,13.6332245
3302,beta,inDrop1,6.6031847,15.496951
3303,alpha,inDrop1,16.302269,7.790859
3304,beta,inDrop1,4.3502297,15.354404
3305,beta,inDrop1,3.7648833,15.246816
3306,gamma,inDrop1,10.9445715,19.891218
3307,acinar,inDrop1,6.390125,-0.3753796
3308,beta,inDrop1,3.6597059,15.287637
3309,alpha,inDrop1,14.934483,9.143549
3310,beta,inDrop1,7.0678368,14.838938
3311,alpha,inDrop1,14.631557,9.119574
3312,ductal,inDrop1,11.398961,-0.6201273
3313,alpha,inDrop1,14.571895,9.204239
3314,beta,inDrop1,3.436467,14.893396
3315,beta,inDrop1,3.7860131,15.233143
3316,gamma,inDrop1,10.903647,19.632586
3317,beta,inDrop1,7.1662254,14.337621
3318,beta,inDrop1,6.593063,15.079592
3319,delta,inDrop1,16.463675,17.32344
3320,delta,inDrop1,16.01198,17.660809
3321,delta,inDrop1,16.510206,17.525774
3322,quiescent_stellate,inDrop1,0.5126612,5.112804
3323,beta,inDrop1,5.86483,14.796129
3324,beta,inDrop1,6.337946,15.065826
3325,alpha,inDrop1,15.190689,8.801144
3326,beta,inDrop1,7.265716,13.863495
3327,alpha,inDrop1,15.403791,7.088906
3328,alpha,inDrop1,15.0686455,8.494035
3329,beta,inDrop1,5.6499095,15.247716
3330,beta,inDrop1,6.2214217,15.879868
3331,beta,inDrop1,6.174634,15.627233
3332,alpha,inDrop1,14.37162,6.817907
3333,beta,inDrop1,3.9516072,15.564175
3334,beta,inDrop1,3.424959,14.9269705
3335,quiescent_stellate,inDrop1,0.45234418,5.156271
3336,alpha,inDrop1,15.077251,6.337941
3337,endothelial,inDrop1,-2.6348357,10.076318
3338,gamma,inDrop1,10.726219,19.503256
3339,beta,inDrop1,6.1320415,15.199891
3340,beta,inDrop1,6.9199176,15.404587
3341,quiescent_stellate,inDrop1,0.3291067,5.309272
3342,beta,inDrop1,6.8264427,15.227027
3343,alpha,inDrop1,14.935441,9.047334
3344,delta,inDrop1,16.15662,17.556854
3345,beta,inDrop1,7.2726717,13.897092
3346,acinar,inDrop1,6.0698266,0.23583218
3347,beta,inDrop1,7.1002135,14.55557
3348,endothelial,inDrop1,-2.66792,9.544612
3349,endothelial,inDrop1,-2.5943828,9.606483
3350,beta,inDrop1,5.2216606,14.818451
3351,beta,inDrop1,3.8895552,15.4665575
3352,alpha,inDrop1,14.353375,9.180171
3353,beta,inDrop1,6.6889296,15.165454
3354,mast,inDrop1,9.707794,5.897346
3355,beta,inDrop1,5.6145415,15.208581
3356,alpha,inDrop1,14.968851,7.260124
3357,endothelial,inDrop1,-2.3680687,9.824955
3358,beta,inDrop1,6.70099,14.72667
3359,beta,inDrop1,5.269047,15.691241
3360,beta,inDrop1,5.3663054,15.289398
3361,endothelial,inDrop1,-2.7360172,9.580811
3362,alpha,inDrop1,16.235352,17.749668
3363,beta,inDrop1,6.851928,15.194197
3364,beta,inDrop1,5.9819064,15.761816
3365,beta,inDrop1,6.806267,14.365722
3366,beta,inDrop1,3.4197056,14.950038
3367,alpha,inDrop1,15.992251,6.6697354
3368,mast,inDrop1,9.692656,5.886869
3369,beta,inDrop1,6.2528515,14.365593
3370,epsilon,inDrop1,15.355361,13.637142
3371,endothelial,inDrop1,-2.6662188,10.038224
3372,quiescent_stellate,inDrop1,0.29086706,5.3917108
3373,alpha,inDrop1,16.112774,6.944095
3374,alpha,inDrop1,15.507407,7.674292
3375,beta,inDrop1,16.58541,18.002714
3376,beta,inDrop1,6.8364944,14.954634
3377,acinar,inDrop1,5.610371,0.3375513
3378,delta,inDrop1,16.476667,17.63173
3379,acinar,inDrop1,5.88972,0.13791412
3380,beta,inDrop1,5.184647,15.904338
3381,beta,inDrop1,5.7877665,15.01925
3382,endothelial,inDrop1,-2.4636636,9.513795
3383,beta,inDrop1,6.1498966,15.386377
3384,macrophage,inDrop1,8.458528,-5.83796
3385,acinar,inDrop1,5.636806,1.2599442
3386,quiescent_stellate,inDrop1,0.27413732,5.357885
3387,beta,inDrop1,6.926801,15.098039
3388,beta,inDrop1,5.2299833,15.628592
3389,beta,inDrop1,5.764885,15.286245
3390,endothelial,inDrop1,-2.5874548,10.14712
3391,beta,inDrop1,3.8711736,15.129059
3392,beta,inDrop1,6.311896,15.149846
3393,ductal,inDrop1,11.060318,0.4568482
3394,beta,inDrop1,3.5097663,15.028602
3395,beta,inDrop1,4.01161,15.75787
3396,quiescent_stellate,inDrop1,0.4280127,5.153089
3397,beta,inDrop1,6.21809,14.503643
3398,acinar,inDrop1,5.9462967,1.0242815
3399,beta,inDrop1,4.134699,15.157823
3400,delta,inDrop1,16.503157,17.635366
3401,beta,inDrop1,5.5053854,15.570375
3402,beta,inDrop1,6.5444036,14.809148
3403,beta,inDrop1,5.715855,15.493585
3404,beta,inDrop1,3.8443515,15.199672
3405,quiescent_stellate,inDrop1,0.3042522,5.361682
3406,alpha,inDrop1,14.726108,9.126308
3407,endothelial,inDrop1,-2.724569,9.900057
3408,beta,inDrop1,5.5385995,15.221982
3409,delta,inDrop1,16.635246,18.079521
3410,gamma,inDrop1,10.89766,19.603592
3411,beta,inDrop1,6.283212,15.556207
3412,quiescent_stellate,inDrop1,0.48591965,5.116622
3413,endothelial,inDrop1,-2.6318712,9.550697
3414,alpha,inDrop1,16.264853,7.1073127
3415,beta,inDrop1,6.3317227,15.370817
3416,ductal,inDrop1,12.833985,0.17254122
3417,beta,inDrop1,6.861496,14.899736
3418,beta,inDrop1,6.038426,15.678426
3419,beta,inDrop1,6.1039624,14.6897335
3420,quiescent_stellate,inDrop1,0.21555367,5.456313
3421,beta,inDrop1,5.070096,15.531188
3422,epsilon,inDrop1,15.354197,13.644052
3423,beta,inDrop1,14.313469,9.1667385
3424,beta,inDrop1,5.2472677,16.129337
3425,alpha,inDrop1,14.0435295,8.790012
3426,beta,inDrop1,5.9492884,15.758536
3427,endothelial,inDrop1,-2.4523864,9.865445
3428,endothelial,inDrop1,-2.7364209,9.5616455
3429,quiescent_stellate,inDrop1,0.22438075,5.428847
3430,beta,inDrop1,16.594622,18.013853
3431,beta,inDrop1,5.2279296,15.8711605
3432,epsilon,inDrop1,15.359519,13.622603
3433,quiescent_stellate,inDrop1,0.3771868,5.3404512
3434,beta,inDrop1,6.2243347,14.281112
3435,mast,inDrop1,9.696703,5.891115
3436,ductal,inDrop1,12.847753,0.17426327
3437,alpha,inDrop1,15.033643,8.838193
3438,acinar,inDrop1,6.126069,0.07136308
3439,acinar,inDrop1,5.992366,0.24226262
3440,endothelial,inDrop1,-2.6147258,10.101923
3441,ductal,inDrop1,11.780149,-0.907298
3442,endothelial,inDrop1,-2.1796353,9.778546
