query_index,celltype,tech,x,y,recall_at_5,recall_at_15
952,alpha,celseq2,-5.1160793,7.8020973,0.0,0.0666666666666666
953,alpha,celseq2,-5.257312,6.8433123,0.2,0.2
954,alpha,celseq2,-5.8731346,7.8043957,0.0,0.0
955,alpha,celseq2,-4.7292542,8.284623,0.0,0.2
956,alpha,celseq2,-4.9690256,7.5317445,0.0,0.0666666666666666
957,alpha,celseq2,-5.644948,7.9177456,0.0,0.1333333333333333
958,alpha,celseq2,-4.928141,7.993798,0.0,0.0666666666666666
959,alpha,celseq2,-5.7930427,7.6998568,0.0,0.1333333333333333
960,alpha,celseq2,-5.9317937,7.7360234,0.0,0.0
961,alpha,celseq2,-5.350325,6.955419,0.0,0.1333333333333333
962,alpha,celseq2,-4.817985,8.363408,0.2,0.1333333333333333
963,alpha,celseq2,-5.6333156,7.6644597,0.0,0.0666666666666666
964,alpha,celseq2,-4.9758677,8.194332,0.2,0.0666666666666666
965,alpha,celseq2,-5.774305,7.5908313,0.2,0.1333333333333333
966,alpha,celseq2,-4.4296155,8.549898,0.0,0.0666666666666666
967,alpha,celseq2,-5.6151986,7.7511525,0.2,0.2
968,alpha,celseq2,-4.706902,8.333222,0.0,0.1333333333333333
969,alpha,celseq2,-4.496942,8.407015,0.0,0.0666666666666666
970,alpha,celseq2,-4.793139,7.988075,0.0,0.1333333333333333
971,alpha,celseq2,4.998766,-3.4147406,0.0,0.0666666666666666
972,alpha,celseq2,-4.6218085,8.148785,0.0,0.0
973,alpha,celseq2,-4.296183,8.789353,0.0,0.0666666666666666
974,alpha,celseq2,-4.9204373,7.5569816,0.0,0.0
975,alpha,celseq2,-5.2631392,7.596799,0.2,0.0666666666666666
976,alpha,celseq2,-4.703375,8.23753,0.0,0.2
977,alpha,celseq2,-5.2745223,7.1652255,0.0,0.0666666666666666
978,alpha,celseq2,-4.6376247,8.2286005,0.0,0.0666666666666666
979,alpha,celseq2,-5.399722,5.7404585,0.0,0.0666666666666666
980,alpha,celseq2,-4.5776033,7.996075,0.0,0.0
981,alpha,celseq2,-5.135411,7.4888797,0.2,0.0666666666666666
982,alpha,celseq2,-5.4277706,7.8198495,0.0,0.0666666666666666
983,alpha,celseq2,-2.9714196,8.368837,0.2,0.0666666666666666
984,alpha,celseq2,-4.74928,7.7814574,0.0,0.0666666666666666
985,alpha,celseq2,-5.585598,7.7243385,0.0,0.0
986,alpha,celseq2,-3.2270517,8.7969885,0.0,0.0666666666666666
987,alpha,celseq2,-4.9966993,7.513579,0.0,0.0
988,alpha,celseq2,-5.9017663,7.9958806,0.2,0.1333333333333333
989,alpha,celseq2,-5.7796183,7.677959,0.0,0.0
990,alpha,celseq2,-5.7466536,7.222781,0.2,0.0666666666666666
991,alpha,celseq2,-5.1239386,7.125594,0.0,0.0666666666666666
992,alpha,celseq2,-4.7691574,7.2270217,0.0,0.0666666666666666
993,alpha,celseq2,-5.876041,7.6907706,0.0,0.0
994,alpha,celseq2,-4.089481,9.011881,0.0,0.0
995,alpha,celseq2,-5.41302,5.753348,0.0,0.2666666666666666
996,alpha,celseq2,-4.1236944,8.924421,0.2,0.0666666666666666
997,alpha,celseq2,-5.727553,7.620601,0.2,0.0666666666666666
998,alpha,celseq2,-5.1454782,7.8365135,0.0,0.0
999,alpha,celseq2,-5.867866,7.704263,0.0,0.0
1000,alpha,celseq2,-4.8869696,7.756332,0.0,0.0
1001,alpha,celseq2,-3.7299752,8.238521,0.0,0.0
1002,alpha,celseq2,-5.303219,7.704069,0.0,0.1333333333333333
1003,alpha,celseq2,-4.5483313,8.63817,0.0,0.0666666666666666
1004,alpha,celseq2,-5.103836,7.5108094,0.2,0.0666666666666666
1005,alpha,celseq2,-3.7050319,6.525692,0.0,0.0
1006,alpha,celseq2,-5.703014,7.7576265,0.0,0.0666666666666666
1007,alpha,celseq2,-4.828087,7.4279866,0.2,0.0666666666666666
1008,alpha,celseq2,-5.6223598,7.71451,0.0,0.0666666666666666
1009,alpha,celseq2,4.860814,-3.6348443,0.0,0.1333333333333333
1010,alpha,celseq2,-5.6523137,7.9636307,0.0,0.0666666666666666
1011,alpha,celseq2,-5.8046823,7.9616194,0.0,0.0
1012,alpha,celseq2,-5.634371,7.6471276,0.0,0.0666666666666666
1013,alpha,celseq2,-4.487763,7.759221,0.0,0.0
1014,alpha,celseq2,-4.228912,7.8388295,0.0,0.1333333333333333
1015,alpha,celseq2,-5.1544986,7.766883,0.0,0.0
1016,alpha,celseq2,-5.7372336,7.770181,0.0,0.0
1017,alpha,celseq2,-5.689893,7.7423606,0.0,0.0
1018,alpha,celseq2,-4.6286263,8.516059,0.0,0.0666666666666666
1019,alpha,celseq2,-5.081011,6.8477707,0.0,0.0
1020,alpha,celseq2,-4.6597943,7.070437,0.0,0.0
1021,alpha,celseq2,-4.804354,8.030303,0.2,0.1333333333333333
1022,alpha,celseq2,-5.7297173,7.9794235,0.0,0.1333333333333333
1023,alpha,celseq2,-4.492189,7.4986386,0.0,0.0
1024,alpha,celseq2,-5.6124926,7.650265,0.0,0.1333333333333333
1025,alpha,celseq2,-5.8495946,7.9410257,0.0,0.0666666666666666
1026,alpha,celseq2,-4.7410474,8.11927,0.0,0.0
1027,alpha,celseq2,-3.2936847,7.537751,0.2,0.0666666666666666
1028,alpha,celseq2,-5.943217,7.337528,0.0,0.0
1029,alpha,celseq2,-5.7691855,7.956735,0.0,0.1333333333333333
1030,alpha,celseq2,-5.9178486,7.8919473,0.4,0.2
1031,alpha,celseq2,-5.798043,7.8511868,0.0,0.0
1032,alpha,celseq2,-5.7739244,7.8855133,0.0,0.1333333333333333
1033,alpha,celseq2,-4.970031,7.6633024,0.0,0.0
1034,alpha,celseq2,-4.1623254,7.8782907,0.0,0.0
1035,alpha,celseq2,-5.8142385,7.8774996,0.0,0.0666666666666666
1036,alpha,celseq2,-5.318057,7.601531,0.0,0.0
1037,alpha,celseq2,-4.927231,8.128847,0.0,0.0
1038,alpha,celseq2,-5.5601807,7.440979,0.0,0.0
1039,alpha,celseq2,-5.7113533,7.671065,0.0,0.1333333333333333
1040,alpha,celseq2,-4.802482,7.6447988,0.2,0.0666666666666666
1041,alpha,celseq2,-4.561578,8.315803,0.0,0.0666666666666666
1042,alpha,celseq2,-5.303058,6.9543557,0.0,0.0666666666666666
1043,alpha,celseq2,-4.426903,7.4934235,0.2,0.1333333333333333
1044,alpha,celseq2,-5.7513127,7.8415475,0.0,0.0
1045,alpha,celseq2,-5.2806625,6.995089,0.2,0.1333333333333333
1046,alpha,celseq2,-5.762785,7.6817513,0.0,0.1333333333333333
1047,alpha,celseq2,-4.7500453,8.100126,0.0,0.0
1048,alpha,celseq2,-4.630519,8.02828,0.0,0.0666666666666666
1049,alpha,celseq2,-4.764987,8.56907,0.0,0.0666666666666666
1050,alpha,celseq2,-5.984398,7.7752686,0.2,0.1333333333333333
1051,alpha,celseq2,-4.7633214,8.569911,0.0,0.0666666666666666
1052,alpha,celseq2,-5.373918,7.437447,0.0,0.0
1053,alpha,celseq2,-5.8258023,7.456796,0.2,0.0666666666666666
1054,alpha,celseq2,-2.0969827,5.490164,0.0,0.1333333333333333
1055,alpha,celseq2,-5.9414096,7.904933,0.2,0.1333333333333333
1056,alpha,celseq2,-4.703392,7.9292374,0.2,0.0666666666666666
1057,alpha,celseq2,-4.761655,7.7590036,0.0,0.0
1058,alpha,celseq2,-4.5981836,7.991617,0.0,0.0
1059,alpha,celseq2,-5.570735,7.7053733,0.0,0.0666666666666666
1060,alpha,celseq2,-5.2683744,8.025373,0.0,0.0
1061,alpha,celseq2,-5.5377064,7.805092,0.0,0.0
1062,alpha,celseq2,-5.1382,7.7990823,0.0,0.0
1063,alpha,celseq2,-5.793772,7.933186,0.2,0.1333333333333333
1064,alpha,celseq2,-5.20537,7.773857,0.0,0.0
1065,alpha,celseq2,-4.846807,7.733279,0.0,0.0
1066,alpha,celseq2,-5.1168904,7.7843003,0.0,0.0666666666666666
1067,alpha,celseq2,-5.5029664,7.431481,0.0,0.0666666666666666
1068,alpha,celseq2,-5.357618,7.331857,0.0,0.0
1069,alpha,celseq2,-5.077748,7.4035516,0.0,0.0
1070,alpha,celseq2,-4.588721,8.202899,0.2,0.1333333333333333
1071,alpha,celseq2,-5.8403583,7.72902,0.0,0.0666666666666666
1072,alpha,celseq2,-5.2393374,8.111202,0.0,0.0
1073,alpha,celseq2,-4.749715,8.106562,0.0,0.0
1074,alpha,celseq2,-4.666616,8.134474,0.0,0.0666666666666666
1075,alpha,celseq2,-5.606965,7.2334642,0.0,0.1333333333333333
1076,alpha,celseq2,-5.148031,7.8320165,0.0,0.0666666666666666
1077,alpha,celseq2,-5.2486067,7.45854,0.0,0.0
1078,alpha,celseq2,-4.6042466,8.52264,0.0,0.2
1079,alpha,celseq2,-4.5674887,8.492599,0.0,0.2
1080,alpha,celseq2,-4.2787127,7.702461,0.0,0.0
1081,alpha,celseq2,-5.0236435,7.229786,0.0,0.0
1082,alpha,celseq2,-4.495227,7.4287353,0.0,0.0
1083,alpha,celseq2,-4.740796,8.455188,0.0,0.0
1084,alpha,celseq2,-5.7297335,7.7198734,0.0,0.0666666666666666
1085,alpha,celseq2,-5.5256643,7.9496017,0.2,0.0666666666666666
1086,alpha,celseq2,-5.2545996,6.9471335,0.0,0.0666666666666666
1087,alpha,celseq2,-4.5220633,8.497913,0.0,0.1333333333333333
1088,alpha,celseq2,-5.9781175,7.651975,0.0,0.1333333333333333
1089,alpha,celseq2,-5.5573664,7.486841,0.0,0.0666666666666666
1090,alpha,celseq2,-4.585352,8.368954,0.0,0.1333333333333333
1091,alpha,celseq2,-5.3198366,8.040046,0.2,0.0666666666666666
1092,alpha,celseq2,-4.664927,7.974824,0.0,0.0
1093,alpha,celseq2,-5.778641,7.2823563,0.0,0.1333333333333333
1094,alpha,celseq2,-5.8612404,7.9180765,0.2,0.0666666666666666
1095,alpha,celseq2,-4.6916847,7.7841463,0.0,0.0
1096,alpha,celseq2,-5.5484223,7.7405777,0.0,0.0666666666666666
1097,alpha,celseq2,-4.962349,7.659253,0.0,0.0
1098,alpha,celseq2,-5.684392,7.362656,0.0,0.0
1099,alpha,celseq2,-5.4347844,7.750311,0.0,0.0666666666666666
1100,alpha,celseq2,-5.132822,7.307671,0.0,0.0
1101,alpha,celseq2,-4.29108,7.46754,0.0,0.0666666666666666
1102,alpha,celseq2,-5.247805,7.523159,0.0,0.0
1103,alpha,celseq2,-5.5218177,7.9630566,0.2,0.0666666666666666
1104,alpha,celseq2,-4.9530973,7.8960576,0.0,0.0666666666666666
1105,alpha,celseq2,-4.5546236,8.002503,0.0,0.0
1106,alpha,celseq2,-1.4250274,8.901608,0.6,0.4
1107,alpha,celseq2,-5.8412476,7.7247496,0.0,0.1333333333333333
1108,alpha,celseq2,-4.967579,7.895308,0.0,0.0
1109,alpha,celseq2,-5.3394165,7.776583,0.0,0.2
1110,alpha,celseq2,-3.8207147,7.382082,0.0,0.1333333333333333
1111,alpha,celseq2,-4.7671742,7.9795885,0.0,0.1333333333333333
1112,alpha,celseq2,-4.7932944,7.3472233,0.0,0.1333333333333333
1113,alpha,celseq2,-4.979715,7.513429,0.0,0.0
1114,alpha,celseq2,-5.6559258,7.5942855,0.2,0.1333333333333333
1115,alpha,celseq2,-5.3021317,7.4378242,0.0,0.0
1116,alpha,celseq2,-5.4726,7.608013,0.0,0.0666666666666666
1117,alpha,celseq2,-4.5066853,8.384565,0.0,0.0
1118,alpha,celseq2,-5.5456734,7.5143642,0.0,0.0666666666666666
1119,alpha,celseq2,-5.1492014,7.51126,0.0,0.0666666666666666
1120,alpha,celseq2,-5.593223,7.7693586,0.0,0.0666666666666666
1121,alpha,celseq2,-5.3062043,7.7299013,0.0,0.0666666666666666
1122,alpha,celseq2,-5.049136,7.3629003,0.0,0.0
1123,alpha,celseq2,-5.8116765,7.8563533,0.0,0.0666666666666666
1124,alpha,celseq2,-5.64069,7.478557,0.2,0.0666666666666666
1125,alpha,celseq2,-5.307285,7.459165,0.2,0.1333333333333333
1126,alpha,celseq2,-5.3648095,7.451351,0.0,0.0
1127,alpha,celseq2,-3.8256962,6.1072783,0.0,0.0666666666666666
1128,alpha,celseq2,-5.954224,7.7005982,0.2,0.0666666666666666
1129,alpha,celseq2,-5.1886425,6.8258033,0.0,0.0666666666666666
1130,alpha,celseq2,-2.3244498,5.446318,0.0,0.0666666666666666
1131,alpha,celseq2,-5.663716,7.2219234,0.0,0.1333333333333333
1132,alpha,celseq2,-5.594595,7.928947,0.2,0.1333333333333333
1133,alpha,celseq2,-5.351513,7.188245,0.0,0.1333333333333333
1134,alpha,celseq2,-5.2926,7.1297636,0.0,0.0
1135,alpha,celseq2,-5.0379515,7.4040446,0.0,0.0
1136,alpha,celseq2,-4.826091,8.209954,0.0,0.0666666666666666
1137,alpha,celseq2,-5.2655864,7.580904,0.2,0.2
1138,alpha,celseq2,-5.290211,7.1162105,0.0,0.1333333333333333
1139,alpha,celseq2,-5.453888,7.681428,0.0,0.0
1140,alpha,celseq2,-5.7000356,7.279856,0.2,0.2666666666666666
1141,alpha,celseq2,-5.522336,7.735158,0.0,0.0666666666666666
1142,alpha,celseq2,-4.691794,7.843625,0.2,0.0666666666666666
1143,alpha,celseq2,-4.9095745,7.9558105,0.0,0.0
1144,alpha,celseq2,-4.391377,8.817007,0.0,0.0
1145,alpha,celseq2,-4.5630813,7.9849496,0.0,0.0666666666666666
1146,alpha,celseq2,-4.8801312,7.072618,0.0,0.0
1147,alpha,celseq2,-4.656621,8.336538,0.2,0.1333333333333333
1148,alpha,celseq2,-3.2920406,8.595286,0.0,0.1333333333333333
1149,alpha,celseq2,-5.5695677,7.640118,0.0,0.0
1150,alpha,celseq2,-3.9729338,8.185974,0.0,0.0
1151,alpha,celseq2,-5.187391,7.305628,0.2,0.0666666666666666
1152,alpha,celseq2,-5.762569,7.83003,0.0,0.1333333333333333
1153,alpha,celseq2,-4.441619,8.911647,0.0,0.0
1154,alpha,celseq2,-5.403506,7.7057896,0.0,0.0
1155,alpha,celseq2,-5.5726686,7.58182,0.0,0.0666666666666666
1156,alpha,celseq2,-5.1942835,7.6288786,0.0,0.0666666666666666
1157,alpha,celseq2,-1.0707164,6.029658,0.6,0.4
1158,alpha,celseq2,-5.7123423,7.7844496,0.0,0.0666666666666666
1159,alpha,celseq2,-5.347866,7.6302915,0.0,0.0
1160,alpha,celseq2,-4.9763713,8.196857,0.0,0.0
1161,alpha,celseq2,-5.914403,7.48584,0.2,0.0666666666666666
1162,alpha,celseq2,-5.8904343,7.89244,0.2,0.0666666666666666
1163,alpha,celseq2,-4.8684225,7.7869434,0.0,0.0
1164,alpha,celseq2,-4.5694237,8.49069,0.0,0.0666666666666666
1165,alpha,celseq2,-5.3638506,7.6900096,0.0,0.0
1166,alpha,celseq2,-4.102484,7.7975636,0.0,0.0666666666666666
1167,alpha,celseq2,-4.5696087,7.588659,0.0,0.0
1168,alpha,celseq2,-3.2142549,6.3812985,0.0,0.0
1169,alpha,celseq2,-4.3946238,8.036511,0.0,0.0666666666666666
1170,alpha,celseq2,-5.3266077,6.9285135,0.2,0.1333333333333333
1171,alpha,celseq2,-4.0556884,7.230821,0.0,0.0
1172,alpha,celseq2,-5.7072687,7.8407707,0.0,0.1333333333333333
1173,alpha,celseq2,-4.514134,7.2729497,0.0,0.0
1174,alpha,celseq2,-5.6555986,7.882084,0.2,0.0666666666666666
1175,alpha,celseq2,-4.1212006,8.011819,0.4,0.2
1176,alpha,celseq2,-4.460551,7.7828383,0.0,0.0
1177,alpha,celseq2,-4.032307,7.6931086,0.0,0.0
1178,alpha,celseq2,-5.455829,7.5919056,0.0,0.0
1179,alpha,celseq2,-3.6062562,-5.352134,0.2,0.2
1180,alpha,celseq2,-4.402028,7.6023407,0.0,0.0
1181,alpha,celseq2,-5.410554,6.7285733,0.2,0.2
1182,alpha,celseq2,-4.6005025,8.466456,0.0,0.0
1183,alpha,celseq2,12.987527,-2.7557876,0.6,0.3333333333333333
1184,alpha,celseq2,-4.659844,7.1578255,0.0,0.0666666666666666
1185,alpha,celseq2,-4.2248144,8.205058,0.2,0.1333333333333333
1186,alpha,celseq2,-3.5223994,-5.14733,0.0,0.0
1187,alpha,celseq2,-5.0707574,7.3072414,0.0,0.0
1188,alpha,celseq2,-4.554858,8.487494,0.0,0.0
1189,alpha,celseq2,-5.3434005,6.99314,0.0,0.0
1190,alpha,celseq2,-4.132328,8.649934,0.0,0.0
1191,alpha,celseq2,-4.60465,7.5457225,0.0,0.0666666666666666
1192,alpha,celseq2,-4.055882,8.129716,0.2,0.0666666666666666
1193,alpha,celseq2,-5.492942,7.9227867,0.0,0.0
1194,alpha,celseq2,-5.512954,8.038063,0.0,0.0
1195,alpha,celseq2,-5.2863817,8.282839,0.2,0.0666666666666666
1196,alpha,celseq2,-4.0018344,7.6865387,0.0,0.0666666666666666
1197,alpha,celseq2,-5.601881,7.7243347,0.0,0.0
1198,alpha,celseq2,-4.448695,8.016638,0.0,0.0666666666666666
1199,alpha,celseq2,-4.8419533,7.7511253,0.0,0.0
1200,alpha,celseq2,-5.9546504,7.5450463,0.0,0.0666666666666666
1201,alpha,celseq2,-3.9456687,8.330325,0.0,0.0666666666666666
1202,alpha,celseq2,4.572617,-3.499367,0.2,0.4
1203,alpha,celseq2,-4.043517,9.041985,0.0,0.0
1204,alpha,celseq2,-5.8835397,7.859616,0.2,0.0666666666666666
1205,alpha,celseq2,-4.907285,8.175789,0.0,0.0
1206,alpha,celseq2,-5.766503,7.9092245,0.0,0.0
1207,alpha,celseq2,-5.676219,7.7787886,0.0,0.0
1208,alpha,celseq2,-5.403842,7.6596956,0.0,0.0
1209,alpha,celseq2,-4.583761,8.473095,0.0,0.1333333333333333
1210,alpha,celseq2,-5.580745,7.4551907,0.0,0.0666666666666666
1211,alpha,celseq2,-5.3207483,7.3327127,0.0,0.0
1212,alpha,celseq2,-5.698275,7.7127066,0.2,0.0666666666666666
1213,alpha,celseq2,-5.7116632,8.206756,0.0,0.0666666666666666
1214,alpha,celseq2,-5.431967,6.9410696,0.2,0.1333333333333333
1215,alpha,celseq2,-4.6760945,8.565051,0.2,0.2666666666666666
1216,alpha,celseq2,-5.296804,7.44352,0.0,0.0
1217,alpha,celseq2,-5.6490054,7.6757045,0.0,0.0666666666666666
1218,alpha,celseq2,-4.7118535,8.227291,0.2,0.0666666666666666
1219,alpha,celseq2,-5.4806466,7.4062014,0.0,0.0666666666666666
1220,alpha,celseq2,-5.3469977,7.597026,0.0,0.0
1221,alpha,celseq2,-4.4580345,8.921865,0.2,0.1333333333333333
1222,alpha,celseq2,-5.8320837,7.8108644,0.0,0.0
1223,alpha,celseq2,-5.878852,7.8641458,0.2,0.1333333333333333
1224,alpha,celseq2,-4.717245,8.441489,0.0,0.1333333333333333
1225,alpha,celseq2,-5.7162266,7.7357473,0.0,0.1333333333333333
1226,alpha,celseq2,-2.9534285,7.968387,0.0,0.0
1227,alpha,celseq2,-5.6563754,7.697141,0.0,0.0
1228,alpha,celseq2,-5.6237526,7.9064245,0.2,0.0666666666666666
1229,alpha,celseq2,-5.8553314,7.9268084,0.2,0.1333333333333333
1230,alpha,celseq2,-4.7347326,8.67075,0.4,0.1333333333333333
1231,alpha,celseq2,-4.370109,9.119712,0.0,0.1333333333333333
1232,alpha,celseq2,-5.771279,8.137135,0.0,0.0666666666666666
1233,alpha,celseq2,-4.7023892,8.469125,0.0,0.2
1234,alpha,celseq2,-5.909172,8.429533,0.0,0.1333333333333333
1235,alpha,celseq2,-4.819644,8.859489,0.0,0.0666666666666666
1236,alpha,celseq2,-2.9772289,8.192045,0.0,0.1333333333333333
1237,alpha,celseq2,-5.693237,7.660391,0.0,0.0666666666666666
1238,alpha,celseq2,-4.261434,7.616446,0.0,0.1333333333333333
1239,alpha,celseq2,-5.634428,7.6954594,0.0,0.0666666666666666
1240,alpha,celseq2,-4.979706,8.575814,0.0,0.0
1241,alpha,celseq2,-4.0044107,7.795462,0.0,0.0
1242,alpha,celseq2,-5.6328397,7.874239,0.2,0.0666666666666666
1243,alpha,celseq2,-4.6215863,8.586235,0.0,0.0666666666666666
1244,alpha,celseq2,-5.344613,7.153772,0.0,0.0666666666666666
1245,alpha,celseq2,-5.41816,7.713523,0.2,0.1333333333333333
1246,alpha,celseq2,-4.6168246,7.913601,0.2,0.0666666666666666
1247,alpha,celseq2,-5.0001383,7.5777926,0.0,0.0
1248,alpha,celseq2,-4.4440923,8.993394,0.2,0.1333333333333333
1249,alpha,celseq2,-2.7988677,-8.43578,0.0,0.0
1250,alpha,celseq2,-5.38727,7.3981485,0.0,0.0
1251,alpha,celseq2,-5.316778,7.5809116,0.0,0.1333333333333333
1252,alpha,celseq2,-4.678094,8.616467,0.0,0.0
1253,alpha,celseq2,-4.3460755,8.801206,0.0,0.0
1254,alpha,celseq2,-5.1769915,8.413066,0.0,0.0666666666666666
1255,alpha,celseq2,-5.7682514,7.4393654,0.0,0.0
1256,alpha,celseq2,-5.610212,7.893566,0.2,0.0666666666666666
1257,alpha,celseq2,-4.9032793,5.941996,0.2,0.2
1258,alpha,celseq2,-5.924681,7.7463145,0.0,0.0
1259,alpha,celseq2,-5.819927,7.740234,0.0,0.2
1260,alpha,celseq2,-4.1721306,8.618887,0.0,0.0666666666666666
1261,alpha,celseq2,-5.487156,6.957116,0.2,0.1333333333333333
1262,alpha,celseq2,-4.5124993,7.787359,0.0,0.0
1263,alpha,celseq2,-5.4710636,7.933392,0.0,0.0666666666666666
1264,alpha,celseq2,-4.0743895,8.766318,0.0,0.0666666666666666
1265,alpha,celseq2,-5.8640375,7.59652,0.0,0.0
1266,alpha,celseq2,-5.6605535,7.8538857,0.2,0.0666666666666666
1267,alpha,celseq2,-4.5854683,7.7831087,0.0,0.0
1268,alpha,celseq2,-5.477951,8.184077,0.0,0.0
1269,alpha,celseq2,-4.5477753,8.697969,0.0,0.2
1270,alpha,celseq2,-5.860457,7.0671096,0.2,0.2
1271,alpha,celseq2,-5.4201503,6.4289722,0.4,0.2666666666666666
1272,alpha,celseq2,-5.679412,7.8053813,0.0,0.0
1273,alpha,celseq2,-4.8156824,8.556968,0.0,0.0666666666666666
1274,alpha,celseq2,-5.1307707,6.9680595,0.0,0.0666666666666666
1275,alpha,celseq2,-5.6082172,7.685375,0.0,0.1333333333333333
1276,alpha,celseq2,-5.242907,7.910385,0.0,0.0
1277,alpha,celseq2,-3.8331292,8.596109,0.2,0.0666666666666666
1278,alpha,celseq2,-5.4897275,7.8283615,0.0,0.0
1279,alpha,celseq2,-5.921864,7.832887,0.2,0.2
1280,alpha,celseq2,-4.741853,8.866364,0.0,0.0666666666666666
1281,alpha,celseq2,-4.6413245,8.124079,0.0,0.1333333333333333
1282,alpha,celseq2,-4.551465,8.24944,0.0,0.0
1283,alpha,celseq2,-5.3738465,7.1623693,0.0,0.0666666666666666
1284,alpha,celseq2,-4.578501,7.983834,0.0,0.0
1285,alpha,celseq2,-5.4440064,7.679522,0.0,0.0666666666666666
1286,alpha,celseq2,-4.654874,8.421771,0.0,0.1333333333333333
1287,alpha,celseq2,-5.324671,7.5971417,0.2,0.1333333333333333
1288,alpha,celseq2,-5.085666,6.980332,0.0,0.0
1289,alpha,celseq2,-5.1671076,7.6381087,0.2,0.2
1290,alpha,celseq2,-4.646214,8.080425,0.0,0.0
1291,alpha,celseq2,-5.7229805,7.66059,0.0,0.0666666666666666
1292,alpha,celseq2,-5.5688815,8.047343,0.2,0.0666666666666666
1293,alpha,celseq2,-4.5424986,8.075056,0.0,0.0
1294,alpha,celseq2,-1.1703026,6.0901194,0.4,0.1333333333333333
1295,alpha,celseq2,-5.5188293,7.5028405,0.0,0.0666666666666666
1296,alpha,celseq2,-4.6900687,8.5911665,0.0,0.2666666666666666
1297,alpha,celseq2,-4.9804435,6.7818065,0.0,0.0
1298,alpha,celseq2,-4.997393,7.6167035,0.0,0.0
1299,alpha,celseq2,-5.398123,7.3131723,0.0,0.0
1300,alpha,celseq2,-5.7555594,7.7749624,0.0,0.0666666666666666
1301,alpha,celseq2,-5.701176,7.6946077,0.0,0.0
1302,alpha,celseq2,-5.42414,7.4004955,0.0,0.0
1303,alpha,celseq2,-4.915955,7.788502,0.0,0.0666666666666666
1304,alpha,celseq2,-5.3223906,7.2047243,0.0,0.1333333333333333
1305,alpha,celseq2,-4.891657,8.076131,0.0,0.0
1306,alpha,celseq2,-5.7543426,7.7286468,0.2,0.1333333333333333
1307,alpha,celseq2,-4.7502084,8.367821,0.0,0.0666666666666666
1308,alpha,celseq2,-5.161086,7.432948,0.0,0.0
1309,alpha,celseq2,-4.7117114,7.6581197,0.0,0.0
1310,alpha,celseq2,-4.8301845,8.0701,0.0,0.0
1311,alpha,celseq2,-5.5482383,7.6194453,0.0,0.0666666666666666
1312,alpha,celseq2,-4.198113,8.448008,0.0,0.0
1313,alpha,celseq2,-4.782646,8.341253,0.2,0.2666666666666666
1314,alpha,celseq2,-4.9550138,8.445345,0.0,0.0
1315,alpha,celseq2,-2.6116383,6.2354608,0.0,0.0
1316,alpha,celseq2,-5.5581284,7.657948,0.0,0.0
1317,alpha,celseq2,-5.2488313,6.9747343,0.0,0.0
1318,alpha,celseq2,4.504719,-3.5472264,0.8,0.4666666666666667
1319,alpha,celseq2,-5.0910263,7.858444,0.0,0.0
1320,alpha,celseq2,-5.526596,8.390339,0.0,0.0666666666666666
1321,alpha,celseq2,-5.38818,6.062966,0.0,0.0
1322,alpha,celseq2,-5.527324,7.103526,0.0,0.1333333333333333
1323,alpha,celseq2,-5.3178816,7.7098064,0.0,0.0
1324,alpha,celseq2,-5.7857304,7.8975544,0.0,0.0
1325,alpha,celseq2,-5.528087,7.6398687,0.0,0.0666666666666666
1326,alpha,celseq2,-5.50955,8.047623,0.0,0.0
1327,alpha,celseq2,-5.2472014,7.2003503,0.0,0.0666666666666666
1328,alpha,celseq2,-5.43088,7.2815905,0.0,0.0666666666666666
1329,alpha,celseq2,-5.2037005,8.365576,0.2,0.0666666666666666
1330,alpha,celseq2,-4.9990134,8.114639,0.0,0.0
1331,alpha,celseq2,-4.8290505,7.808735,0.0,0.0666666666666666
1332,alpha,celseq2,-5.6533833,8.179623,0.0,0.0666666666666666
1333,alpha,celseq2,-4.936958,7.816513,0.0,0.0
1334,alpha,celseq2,-5.8937984,7.8388553,0.2,0.0666666666666666
1335,alpha,celseq2,-5.908824,8.609542,0.4,0.2
1336,alpha,celseq2,-5.6579237,7.7978344,0.0,0.0
1337,alpha,celseq2,-5.486222,7.4777365,0.0,0.0
1338,alpha,celseq2,-5.666382,7.4136653,0.0,0.0666666666666666
1339,alpha,celseq2,-4.6530814,8.743308,0.0,0.2
1340,alpha,celseq2,-5.5360065,8.600872,0.0,0.0
1341,alpha,celseq2,-5.7994113,7.723922,0.0,0.0666666666666666
1342,alpha,celseq2,-4.7340736,8.07033,0.0,0.0
1343,alpha,celseq2,-5.0703735,8.272431,0.0,0.0666666666666666
1344,alpha,celseq2,-5.698492,7.8139834,0.0,0.2
1345,alpha,celseq2,-5.5181637,8.094634,0.0,0.2
1346,alpha,celseq2,-5.8119235,7.983741,0.2,0.1333333333333333
1347,alpha,celseq2,-4.7753353,8.823086,0.0,0.1333333333333333
1348,alpha,celseq2,-5.1443925,8.293185,0.0,0.0
1349,alpha,celseq2,-4.435085,8.775759,0.0,0.2
1350,alpha,celseq2,-3.9427412,7.8496547,0.0,0.0
1351,alpha,celseq2,-2.360036,5.525986,0.0,0.0
1352,alpha,celseq2,-5.5339065,8.0857525,0.0,0.0666666666666666
1353,alpha,celseq2,-4.844202,8.615346,0.0,0.0
1354,alpha,celseq2,-4.753374,8.246035,0.0,0.0666666666666666
